country_iso,country_name,scenario,pasture_area_Mha_2025,pasture_area_Mha_2075,ratio
LBN,Lebanon,no_gap_closure_mutton_pasture_area_m2,0.02361175459338241,0.030338799959149974,1.2849023921184124
LBR,Liberia,no_gap_closure_mutton_pasture_area_m2,0.5540358475644362,2.8307543570976503,5.109334295861467
LBY,Libya,no_gap_closure_mutton_pasture_area_m2,8.775694775384514,12.338148276560256,1.4059454655565606
LCA,Saint Lucia,no_gap_closure_mutton_pasture_area_m2,8.265517826133301e-05,5.614983734051624e-05,0.6793263110870785
LKA,Sri Lanka,no_gap_closure_mutton_pasture_area_m2,0.012083847560766286,0.019138856005444013,1.583837921589135
LSO,Lesotho,no_gap_closure_mutton_pasture_area_m2,0.08553287103879972,0.2131392601124997,2.491898816489098
LTU,Lithuania,no_gap_closure_mutton_pasture_area_m2,0.006189850615409788,0.002686354392993384,0.4339934127498389
LUX,Luxembourg,no_gap_closure_mutton_pasture_area_m2,0.00012946678329056727,0.00010266202880561352,0.7929603732812701
LVA,Latvia,no_gap_closure_mutton_pasture_area_m2,0.008645047149108158,0.0041561609806836,0.4807563115618588
MAC,"China, Macao Special Administrative Region",no_gap_closure_mutton_pasture_area_m2,0.0,0.0,
MAR,Morocco,no_gap_closure_mutton_pasture_area_m2,4.579401826200223,5.981811472426474,1.3062429765832335
MDA,Republic of Moldova,no_gap_closure_mutton_pasture_area_m2,0.0,0.0,
MDG,Madagascar,no_gap_closure_mutton_pasture_area_m2,3.0578672068930244,24.37665182738549,7.971782349617995
MDV,Maldives,no_gap_closure_mutton_pasture_area_m2,0.0,0.0,
MEX,Mexico,no_gap_closure_mutton_pasture_area_m2,2.717093467170635,2.7613598204543357,1.016291803656573
MKD,North Macedonia,no_gap_closure_mutton_pasture_area_m2,0.07606675413543329,0.056146243367765976,0.7381180386348578
MLT,Malta,no_gap_closure_mutton_pasture_area_m2,0.0,0.0,
MMR,Myanmar,no_gap_closure_mutton_pasture_area_m2,0.015416070113028896,0.021733679403917162,1.4098067305459994
MNE,Montenegro,no_gap_closure_mutton_pasture_area_m2,0.007285328662173173,0.005431288723044118,0.7455104601175254
MNG,Mongolia,no_gap_closure_mutton_pasture_area_m2,66.55146931496729,118.56335107647402,1.7815286769304937
MOZ,Mozambique,no_gap_closure_mutton_pasture_area_m2,3.5721099412641015,26.61739163578255,7.451448044279164
MRT,Mauritania,no_gap_closure_mutton_pasture_area_m2,18.69661684744264,54.90738222556509,2.936754958054105
MUS,Mauritius,no_gap_closure_mutton_pasture_area_m2,0.0001683761632421178,0.0001056498433524827,0.6274631831381186
MWI,Malawi,no_gap_closure_mutton_pasture_area_m2,0.8218029817889765,2.60270101305641,3.167062021837169
MYS,Malaysia,no_gap_closure_mutton_pasture_area_m2,0.017723224423921238,0.018252077753273102,1.0298395662494724
NAM,Namibia,no_gap_closure_mutton_pasture_area_m2,6.1364364234474635,12.518881121200584,2.0400897617655835
NER,Niger,no_gap_closure_mutton_pasture_area_m2,8.025052697025684,65.35266056703588,8.143580239822906
NGA,Nigeria,no_gap_closure_mutton_pasture_area_m2,13.534842123088877,74.84379292304409,5.52971303561563
NIC,Nicaragua,no_gap_closure_mutton_pasture_area_m2,0.0,0.0,
NLD,Netherlands (Kingdom of the),no_gap_closure_mutton_pasture_area_m2,0.011868500534023335,0.009120247772797229,0.7684414511043149
NOR,Norway,no_gap_closure_mutton_pasture_area_m2,0.059986549809496796,0.04550714507037161,0.7586224781203723
NPL,Nepal,no_gap_closure_mutton_pasture_area_m2,0.21869517126861443,0.4551512608421879,2.08121312510894
NZL,New Zealand,no_gap_closure_mutton_pasture_area_m2,1.3919071650236372,1.2283216183786976,0.8824738094927749
OMN,Oman,no_gap_closure_mutton_pasture_area_m2,0.8135201311990783,1.346827852106187,1.6555556530863547
PAK,Pakistan,no_gap_closure_mutton_pasture_area_m2,0.45392934419888986,1.0342865661401512,2.2785188473891145
PAN,Panama,no_gap_closure_mutton_pasture_area_m2,0.0,0.0,
PER,Peru,no_gap_closure_mutton_pasture_area_m2,1.2912197228616922,1.4793447019165418,1.1456955587991746
PHL,Philippines,no_gap_closure_mutton_pasture_area_m2,0.11333659552108026,0.1520317281762933,1.3414178137018051
PNG,Papua New Guinea,no_gap_closure_mutton_pasture_area_m2,0.0033552509302012855,0.016942638124485626,5.0495889806576155
POL,Poland,no_gap_closure_mutton_pasture_area_m2,0.011847823924911748,0.005731194881931342,0.4837339682167865
PRT,Portugal,no_gap_closure_mutton_pasture_area_m2,0.11880916743679157,0.07602807927253231,0.639917616735935
PRY,Paraguay,no_gap_closure_mutton_pasture_area_m2,0.06838844231257496,0.11774522703237655,1.7217123690902678
QAT,Qatar,no_gap_closure_mutton_pasture_area_m2,0.03189791439900319,0.033003782258672905,1.0346689706993593
ROU,Romania,no_gap_closure_mutton_pasture_area_m2,0.7526129315130967,0.4037997289813941,0.5365304156674158
