Country_ISO,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
CAN,0.00749552980713683,0.0055092169563415614,0.005356061369731534,0.004954146037076526,0.0059289719146764655,0.005754645835694814,0.005411001351795224,0.005318593581576839,0.005509656591781208,0.005354988728628267,0.005408545905807906,0.005009885935850588,0.004808633803574774,0.0048541356363913084,0.005095006672850241,0.0050126008212336565,0.005504387001077457,0.005925476021965391,0.006280612507191572,0.006676861172799056,0.006769594138359742,0.007061291504516996
CHE,0.021165842529956937,0.020093913361325936,0.020296246147687904,0.019975836309188987,0.019831510647503624,0.01981558577864805,0.020054283178898083,0.019910272049781012,0.02050054092306838,0.021012594781607042,0.021144088895535332,0.021323251638181766,0.02133120792670678,0.021126398937444855,0.021363722924274714,0.021210702697493703,0.021290454371181086,0.02082460340115962,0.021664364766277283,0.021187478148097662,0.021121772492224966,0.02125340245613098
CHL,0.0022897672021538465,0.0022424077724916636,0.00202229418372329,0.0019517278335163752,0.002019565936171654,0.0020764947405690817,0.002262655292702642,0.002301480983504425,0.002378600226564803,0.0021669713472521083,0.0022748853975978326,0.002212651603180012,0.002335146607469628,0.0023688813864536267,0.0026067214776584386,0.0026703185865373084,0.0026499759480090937,0.0026329232726783084,0.0027442822726948253,0.0029342586365959365,0.0032686224920200455,0.0032593414951621793
CHN,0.0018203052944737333,0.0017614032131842516,0.001828846771719065,0.0019495492053167591,0.0020652846181843836,0.00214523099910401,0.0022411020470054833,0.0023555338164405488,0.0023498931164891356,0.0023846038395132613,0.0024101194804288296,0.0023623656393307758,0.00238605155668545,0.0023784021864196488,0.002425531256120813,0.002447157466717727,0.0024706853658334484,0.0025257270179693324,0.002560645047880127,0.0026506555111762706,0.002687982421116891,0.002797613941896034
CIV,0.00021969055815384615,0.00020924506987362733,0.0001845151334197832,0.00017815821014549525,0.0001914971354820687,0.00019906569833326972,0.0002082091469858904,0.0001859264008025204,0.00020435686734017225,0.00021869548954415807,0.000224253094030984,0.00021163667897006636,0.00021145707896267637,0.00021505039336765051,0.0002155664672652351,0.00021725273602503852,0.0002278026876014856,0.000237658435671887,0.0002355084890772734,0.00024189743748568186,0.00025002061740985306,0.0002580784544833524
CMR,0.00585802996,0.004205533113040481,0.004017637963648616,0.00403412511114581,0.004175805236676045,0.004227760365268734,0.00429805915040068,0.004326738060509457,0.004844904206115696,0.004839691276771086,0.003991150367658099,0.004188377405492621,0.004045035645847826,0.004481085270543725,0.005188770077691684,0.005497135405083044,0.005955532118996093,0.0061277511819201255,0.006815928383045219,0.005182815478723928,0.005290404818140163,0.005492895941030441
COD,0.00014802804154696135,0.000137039415476656,0.00013303415601415732,0.0001332783266251828,0.00013330704606093495,0.0001333557362454319,0.00013056456297432032,0.00013023540835245244,0.0001303622413208974,0.00013210005966407182,0.0001311161154423779,0.0001308385181796968,0.00013959706372673899,0.00014250506024654836,0.00014217344546859365,0.00014964930567139888,0.0001543134356894323,0.00015304317383684412,0.00015328985981308412,0.0001473664961704286,0.0001632646792912626,0.00017394531144767606
COG,2.3575094000000004e-05,2.3852852142790184e-05,2.4368373432277184e-05,2.6126976450440212e-05,3.586729771531557e-05,4.557882426466844e-05,5.488514736872449e-05,6.359892663005972e-05,6.931211293757096e-05,6.560923018128195e-05,7.090459049889881e-05,7.34946047452252e-05,7.518868301263022e-05,7.135051354425321e-05,6.864469107570158e-05,6.754013437547346e-05,6.739404513993317e-05,6.788956016362524e-05,6.415523936319758e-05,6.556398170619506e-05,6.579589071338521e-05,6.501386624213913e-05
COK,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf
COL,0.0023033352059334228,0.0023580276872108476,0.002292417598901534,0.0021873968275285885,0.0023430237335263556,0.0025084096776910427,0.0026411691043610698,0.0027041236981423353,0.0028892263589507835,0.0025256324730260804,0.0024156098288633464,0.0026146118508039258,0.0026654666541723903,0.0025399769158471848,0.0025093726242847443,0.002555002779350395,0.002407493801077157,0.002474089555583609,0.0024948835910101005,0.002444212298764376,0.0024127616739635137,0.002529347089167975
COM,0.010820658666666668,0.0072079693169888985,0.007952831791845406,0.007086355311202974,0.007775360235022557,0.007247917362059374,0.008092273711082745,0.008046252275504885,0.008083152340513227,0.00817658572842259,0.008287664013992127,0.00855427864717912,0.00868694653036979,0.008761131443126215,0.008448226612881587,0.008416718870254695,0.008399555335879579,0.008484649243342359,0.008475925254220466,0.008470886935839165,0.00850665086916412,0.008490161035766127
CPV,0.0036431999999999997,0.0028627557620652666,0.0027336608700048027,0.002687417891282637,0.0030005826363947866,0.003175447924948322,0.00339850473875207,0.0037136442967430554,0.003941630548402722,0.00423302855826808,0.0046331507475711586,0.0037511804903326102,0.0038074789951418656,0.003875688979586514,0.003977932685408649,0.004025505568858759,0.00405007063255376,0.0038066837396350485,0.0038056659303491716,0.0038375022267630723,0.004076630184728781,0.004118601058034367
CRI,0.0075996045066666655,0.0070832936947133295,0.007366611164670659,0.0072418313047404054,0.00763702634795764,0.008740243872243347,0.007524274222900764,0.008094437052307692,0.00870947053673627,0.00935472026438569,0.009719362827208755,0.00968757053144654,0.009178797833992095,0.0092056650976,0.009605551769854132,0.00927298568006563,0.00868649618688759,0.009192546917936781,0.00958071115000021,0.010393910541233179,0.010576482519954633,0.010989364972844154
CUB,0.0039324937488,0.003844007177955108,0.0034659071529650914,0.003063141208291593,0.0030064521309791843,0.002848480851858771,0.002702751448224852,0.002706372614961257,0.003061709003178272,0.003220497796030116,0.003193546200007187,0.0032966115271253903,0.003126872378900596,0.0031861958240461063,0.003342083500283369,0.0034297969019274374,0.0037965065013100437,0.0037314327149495156,0.004002200869231038,0.003254733170451861,0.0029655433199473557,0.00360742407991091
CYP,1.3973386981818183,1.5066358320000002,1.593004856,1.407966688,1.2820084280000001,1.2937899439999998,1.290360056,0.6662870968421053,0.9532662657142857,0.3014108911627907,0.6116635,0.5382056550000001,0.5438992953846155,0.6177389145539905,0.5928027266055046,0.6126830914027149,0.7916605834254142,0.8339333945355191,0.8729610304551906,0.9585348513935469,0.578828929235168,0.6758958498526899
CZE,0.01952841306555671,0.01810694222004122,0.021332662321479054,0.020113158906253394,0.019058150689513848,0.0179135367367412,0.016908686097856507,0.017236892175482497,0.016361711883552867,0.016140264192604687,0.01541794416035999,0.015279134505946142,0.014554711753035474,0.014511092307692307,0.014819888756650244,0.015651324987951805,0.01633978560812183,0.015447456944664031,0.016019979221896383,0.01605495208395266,0.01624431359178803,0.016132115995017075
DEU,0.042161996044374005,0.033080388122535644,0.03264690736036866,0.031333532852219,0.031546800499396864,0.02962426114820315,0.029319523394559815,0.028854880696251615,0.028747732607659577,0.028655131603273137,0.028496203301965124,0.027430736795923845,0.027328888308394896,0.027387489260533804,0.0276535207027171,0.027943746679779065,0.028005661693212187,0.027770683841478114,0.02726316975580168,0.026679988143393295,0.026183405765051772,0.02604889267666064
DJI,0.000562362765,0.0005365272793987887,0.0005302238384275661,0.0005302326915349049,0.00038741027393223527,0.0004790225360431819,0.0003073892970020325,0.0005262223326410006,0.0005302694139721888,0.0005302745901745409,0.0005302731706393218,0.0005301743270680624,0.0005275438219453035,0.0005259655093114037,0.0005159910164910382,0.0005257597657158656,0.0005225005069922584,0.0005281984169826354,0.0005345737802832045,0.0005394080665372129,0.000542791278601903,0.0005497435359983129
DMA,0.038272006000000004,0.02827672601019428,0.035408279224376726,0.028406598412345125,0.03904144979469952,0.048064132664520476,0.028557847513311432,0.0290137731927597,0.029111693077564633,0.02791293621660912,0.02894036897120851,0.029745674996303418,0.03071875004633577,0.02991158554324717,0.02963816973949392,0.02933783818093567,0.029308238378844068,0.029382583042450172,0.029421820777756902,0.029378361418652656,0.029605894752691413,0.02965151848227057
