Country_ISO,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
ECU,0.15980810132269932,0.1767757826622725,0.1877782544551563,0.19556073432110618,0.1889732290167866,0.188535079673633,0.1940253081232493,0.20673588164327164,0.22401549703885604,0.23372285321758063,0.23549012012439277,0.2519001766821177,0.23615274178915938,0.2436386990574374,0.3391381038485389,0.29860826100767673,0.31540021592113143,0.3188861435426377,0.31656115209160585,0.3778848103117152,0.37191475759490594,0.3399600560465007
EGY,inf,4.127296342305984,4.743822751069098,4.89011289799218,4.845325758707381,5.99920476678144,6.298305033258085,6.837236766621932,7.180095704448524,6.778836358163856,7.155821378192804,7.491076189001775,7.472919653369828,7.754335226737535,7.915503503290613,7.476696288669871,7.612923304486091,6.7895802562829175,6.524909980254225,5.273258831011785,4.944235033827345,5.953498712907784
ERI,0.012918740736943553,0.01217137177166658,0.011863271284668828,0.013496390894187454,0.013692046131910739,0.013859418147199973,0.015192524442843795,0.017024133553992224,0.014203305308678766,0.01709885854381981,0.017288558799493613,0.01759079287754058,0.017741350392285762,0.017070891192235257,0.016721232630950295,0.016643587525495364,0.01692302312318338,0.017455720561800007,0.017732696535805392,0.017778778550369467,0.018084600395187504,0.01814467236950829
ESP,0.30730802928932877,0.2837566241904396,0.2914737956800708,0.3062558899297424,0.30949417479240315,0.3028819256423267,0.2926526954980212,0.2868820071551301,0.2872757457258766,0.26480465274519577,0.2797964037081264,0.28732104626352833,0.2982059657620722,0.2879135775904519,0.2957000987717919,0.31192631687687505,0.32278541103736325,0.31939075967619185,0.3317705863870757,0.3386966110998649,0.33633621783879775,0.3435709582259311
EST,0.9047734067611778,0.2385778320501854,0.3639749079173838,0.24558028545682747,0.30859898398856844,0.24071190852625637,0.24934658998294848,0.2575122090706668,0.2636350915750916,0.2555937952452345,0.23225007720450555,0.23968946368547425,0.24053080316808453,0.24340389825072886,0.24336161676110948,0.2694702362399505,0.2752942649673977,0.2630326503517895,0.24251110444177668,0.24622088347457635,0.25999628571428574,0.2612074291925466
ETH,0.06373541301428572,0.0638086170046406,0.08028411269477731,0.07912977388650533,0.08016694815911395,0.08224133598769653,0.08858412197346657,0.08754429907106362,0.09338734616001283,0.08828789712362793,0.10304107239262189,0.09673226284556773,0.08804727710050501,0.08725825693875697,0.09366737788311276,0.09478746737133543,0.09482817155505652,0.09716097644435118,0.10152620582482215,0.11313547454964873,0.12265905006909258,0.11052260667835068
FIN,22.076476609890147,0.8356786883682356,0.8710922511278196,0.8996359845618613,0.894548056878307,0.8490879177422883,0.8388482926302142,0.8052370357142857,0.7640851611295679,0.7839165805426028,0.7697035435590421,0.7600949887594523,0.7553134746077621,0.7734714361344539,0.7882940652763293,0.7749908099552015,0.7789445134053623,0.7434600556411243,0.7047492880740606,0.6847354460317461,0.691530510407401,0.6627007125414266
FJI,0.09981333691164326,0.10470248967795215,0.09362861849710981,0.08336150454170106,0.08953983154417837,0.09114279933938894,0.09181561354252686,0.08628343765483072,0.08485801651527664,0.04626568496497801,0.052074960877631686,0.054637196388622564,0.04217322200237436,0.05610158224870628,0.06698873145342966,0.07773015855911329,0.0481078979482877,0.08940307256235829,0.07687548130946141,0.06054337912087912,0.0559576044980395,0.08336372271953837
FRA,0.7909179874380248,0.621852287634989,0.6513145645773666,0.6438588630014066,0.6295989675650039,0.629049126923237,0.6069604828649207,0.6102242561645539,0.6158339519404024,0.6135792643744342,0.6214953483782626,0.6391434949421317,0.6204940922044141,0.599542720559282,0.6162111258001419,0.6423687951488981,0.6440026283826296,0.6350021231641586,0.6313116615644235,0.6613401519519204,0.6190541942301281,0.611126806691459
FRO,,,0.01781743165084047,,,,,,,,,,,,0.021493218076510938,0.02242503354936575,0.022593569400501275,0.022602896478854117,0.023059971293929185,0.02289389867644329,0.02376168042473974,0.02396457486520055
